ERFASSUNGSNUMMER;JOURNALNAME;ANZAHL_ZEILEN;SUMME_ABS_EUR;ERSTELLER;ERFASST_AM;ERFASST_UM;FREIGEBER;FREIGABEDATUM;FREIGABESTATUS
5641359668;GL-359668;2;78,80;BSP-U02;03.10.2025;09:15:00;BSP-U02;03.10.2025;Freigegeben (Ersteller=Freigeber)
5641359676;GL-359676;2;109,10;BSP-U02;03.10.2025;17:03:41;BSP-U10;03.10.2025;Freigegeben
5641359680;GL-359680;2;1581,00;BSP-U02;03.10.2025;08:30:31;BSP-U10;03.10.2025;Freigegeben
5641410175;GL-410175;2;58,16;BSP-U11;03.10.2025;15:20:41;BSP-U02;06.10.2025;Freigegeben
5641328503;GL-328503;2;1098696,12;BSP-U11;06.10.2025;07:24:40;BSP-U10;08.10.2025;Freigegeben
5641330569;GL-330569;2;72,66;BSP-U11;06.10.2025;09:06:04;BSP-U02;08.10.2025;Freigegeben
5641330570;GL-330570;2;47,34;BSP-U11;06.10.2025;16:59:39;BSP-U02;08.10.2025;Freigegeben
5641332926;GL-332926;2;68080,00;BSP-U02;06.10.2025;15:47:06;BSP-U10;07.10.2025;Freigegeben
5641332928;GL-332928;2;2555,56;BSP-U11;06.10.2025;15:38:25;BSP-U10;08.10.2025;Freigegeben
5641335840;GL-335840;226;900647,98;BSP-U10;06.10.2025;07:32:23;BSP-U02;07.10.2025;Freigegeben
5641346102;GL-346102;2;332570,72;BSP-U10;06.10.2025;14:30:24;BSP-U02;06.10.2025;Freigegeben
5641346156;GL-346156;2;40,00;BSP-U10;06.10.2025;07:37:40;BSP-U02;08.10.2025;Freigegeben
5641351415;GL-351415;500;72163,12;BSP-U10;06.10.2025;11:02:51;BSP-U02;06.10.2025;Freigegeben
5641351417;GL-351417;48;16327,06;BSP-U10;06.10.2025;12:51:35;BSP-U02;06.10.2025;Freigegeben
5641351655;GL-351655;996;151782,98;BSP-U10;06.10.2025;09:45:32;BSP-U02;06.10.2025;Freigegeben
5641351686;GL-351686;4118;486066,64;BSP-U10;06.10.2025;10:19:11;BSP-U02;06.10.2025;Freigegeben
5641352598;GL-352598;186;10187522,94;BSP-U10;06.10.2025;11:49:02;BSP-U02;07.10.2025;Freigegeben
5641355661;GL-355661;216;132390,84;BSP-U10;06.10.2025;15:13:36;BSP-U02;07.10.2025;Freigegeben
5641355720;GL-355720;186;10187522,94;BSP-U10;06.10.2025;10:05:39;BSP-U02;06.10.2025;Freigegeben
5641355728;GL-355728;4;238008,00;BSP-U10;06.10.2025;08:28:50;BSP-U02;08.10.2025;Freigegeben
5641359500;GL-359500;2;103,56;BSP-U02;06.10.2025;16:34:49;BSP-U10;06.10.2025;Freigegeben
5641359501;GL-359501;2;28,66;BSP-U02;06.10.2025;15:27:21;BSP-U10;08.10.2025;Freigegeben
5641359502;GL-359502;2;4197,12;BSP-U02;06.10.2025;14:00:36;BSP-U10;07.10.2025;Freigegeben
5641359504;GL-359504;2;171,48;BSP-U02;06.10.2025;07:24:03;BSP-U10;06.10.2025;Freigegeben
5641359515;GL-359515;2;75407,34;BSP-U02;06.10.2025;18:08:47;BSP-U10;07.10.2025;Freigegeben
5641359516;GL-359516;2;258,06;BSP-U02;06.10.2025;11:08:46;BSP-U10;07.10.2025;Freigegeben
5641359518;GL-359518;2;70,74;BSP-U02;06.10.2025;10:48:10;BSP-U10;07.10.2025;Freigegeben
5641359519;GL-359519;2;3717,66;BSP-U02;06.10.2025;17:26:32;BSP-U10;06.10.2025;Freigegeben
5641359525;GL-359525;2;5867,86;BSP-U02;06.10.2025;08:28:14;BSP-U10;06.10.2025;Freigegeben
5641359527;GL-359527;2;639,80;BSP-U02;06.10.2025;17:14:46;BSP-U10;07.10.2025;Freigegeben
5641359532;GL-359532;2;104,74;BSP-U02;06.10.2025;10:20:57;BSP-U10;06.10.2025;Freigegeben
5641359536;GL-359536;2;296,94;BSP-U02;06.10.2025;10:51:29;BSP-U10;06.10.2025;Freigegeben
5641359537;GL-359537;2;1985,48;BSP-U02;06.10.2025;09:59:56;BSP-U10;06.10.2025;Freigegeben
5641359541;GL-359541;2;712,32;BSP-U02;06.10.2025;17:37:29;BSP-U10;08.10.2025;Freigegeben
5641359542;GL-359542;2;3165,60;BSP-U02;06.10.2025;08:48:33;BSP-U10;06.10.2025;Freigegeben
5641359543;GL-359543;2;107,44;BSP-U02;06.10.2025;11:54:22;BSP-U10;08.10.2025;Freigegeben
5641359545;GL-359545;2;3395,44;BSP-U02;06.10.2025;09:45:03;BSP-U10;06.10.2025;Freigegeben
5641359550;GL-359550;2;3152,24;BSP-U02;06.10.2025;10:16:08;BSP-U10;06.10.2025;Freigegeben
5641359552;GL-359552;2;3579,00;BSP-U02;06.10.2025;12:01:08;BSP-U10;06.10.2025;Freigegeben
5641359555;GL-359555;2;11654,16;BSP-U02;06.10.2025;09:35:23;BSP-U10;06.10.2025;Freigegeben
5641359560;GL-359560;2;67,30;BSP-U02;06.10.2025;10:44:19;BSP-U10;08.10.2025;Freigegeben
5641359562;GL-359562;2;31,22;BSP-U02;06.10.2025;11:45:34;BSP-U10;07.10.2025;Freigegeben
5641359567;GL-359567;2;74,48;BSP-U02;06.10.2025;15:32:23;BSP-U10;08.10.2025;Freigegeben
5641359570;GL-359570;2;75,08;BSP-U02;06.10.2025;15:09:27;BSP-U10;08.10.2025;Freigegeben
5641359572;GL-359572;2;211,80;BSP-U02;06.10.2025;07:50:49;BSP-U10;07.10.2025;Freigegeben
5641359573;GL-359573;2;25,50;BSP-U02;06.10.2025;08:49:00;BSP-U10;08.10.2025;Freigegeben
5641359575;GL-359575;2;10,48;BSP-U02;06.10.2025;10:01:49;BSP-U10;06.10.2025;Freigegeben
5641359576;GL-359576;2;34,56;BSP-U02;06.10.2025;13:36:12;BSP-U10;06.10.2025;Freigegeben
5641359581;GL-359581;2;15,14;BSP-U02;06.10.2025;14:21:53;BSP-U10;07.10.2025;Freigegeben
5641359584;GL-359584;2;40,00;BSP-U02;06.10.2025;09:53:18;BSP-U10;06.10.2025;Freigegeben
5641359589;GL-359589;2;52,68;BSP-U02;06.10.2025;13:28:15;BSP-U10;07.10.2025;Freigegeben
5641359590;GL-359590;2;60,44;BSP-U02;06.10.2025;09:00:48;BSP-U10;08.10.2025;Freigegeben
5641359591;GL-359591;2;38,34;BSP-U02;06.10.2025;12:14:45;BSP-U10;06.10.2025;Freigegeben
5641359592;GL-359592;2;111,50;BSP-U02;06.10.2025;17:53:43;BSP-U10;07.10.2025;Freigegeben
5641359593;GL-359593;2;55,46;BSP-U02;06.10.2025;10:24:56;BSP-U10;06.10.2025;Freigegeben
5641359597;GL-359597;2;25,30;BSP-U02;06.10.2025;10:24:37;BSP-U10;08.10.2025;Freigegeben
5641359599;GL-359599;2;12,42;BSP-U02;06.10.2025;11:50:31;BSP-U10;07.10.2025;Freigegeben
5641359600;GL-359600;2;265,70;BSP-U02;06.10.2025;15:58:22;BSP-U10;07.10.2025;Freigegeben
5641359615;GL-359615;2;147,08;BSP-U02;06.10.2025;11:03:27;BSP-U10;07.10.2025;Freigegeben
5641359623;GL-359623;2;479,96;BSP-U02;06.10.2025;12:30:21;BSP-U10;08.10.2025;Freigegeben
5641359624;GL-359624;2;84,34;BSP-U02;06.10.2025;09:08:56;BSP-U10;08.10.2025;Freigegeben
5641359625;GL-359625;2;20,38;BSP-U02;06.10.2025;15:38:30;BSP-U10;06.10.2025;Freigegeben
5641359626;GL-359626;2;427,08;BSP-U02;06.10.2025;11:28:26;BSP-U10;07.10.2025;Freigegeben
5641359627;GL-359627;2;131,84;BSP-U02;06.10.2025;10:04:04;BSP-U10;07.10.2025;Freigegeben
5641359635;GL-359635;2;1063,96;BSP-U02;06.10.2025;13:54:21;BSP-U10;08.10.2025;Freigegeben
5641359641;GL-359641;2;70,58;BSP-U02;06.10.2025;13:07:14;BSP-U10;06.10.2025;Freigegeben
5641359642;GL-359642;2;101,12;BSP-U02;06.10.2025;15:12:44;BSP-U10;08.10.2025;Freigegeben
5641359651;GL-359651;2;67,68;BSP-U02;06.10.2025;07:24:45;BSP-U10;07.10.2025;Freigegeben
5641359655;GL-359655;2;678,62;BSP-U02;06.10.2025;11:05:07;BSP-U10;06.10.2025;Freigegeben
5641359660;GL-359660;2;73,02;BSP-U02;06.10.2025;12:29:56;BSP-U10;07.10.2025;Freigegeben
5641359663;GL-359663;2;50,60;BSP-U02;06.10.2025;09:42:06;BSP-U10;08.10.2025;Freigegeben
5641359667;GL-359667;2;89,16;BSP-U02;06.10.2025;10:51:55;BSP-U10;06.10.2025;Freigegeben
5641359670;GL-359670;2;73,72;BSP-U02;06.10.2025;12:48:22;BSP-U10;07.10.2025;Freigegeben
5641359672;GL-359672;2;73,72;BSP-U02;06.10.2025;10:10:40;BSP-U10;06.10.2025;Freigegeben
5641359681;GL-359681;2;1964,28;BSP-U02;06.10.2025;09:24:11;BSP-U10;08.10.2025;Freigegeben
5641359683;GL-359683;2;1593,78;BSP-U02;06.10.2025;13:52:05;BSP-U10;06.10.2025;Freigegeben
5641360187;GL-360187;2;1409543,90;BSP-U10;06.10.2025;12:19:45;BSP-U02;06.10.2025;Freigegeben
5641360191;GL-360191;2;3032,12;BSP-U10;06.10.2025;10:16:30;BSP-U02;06.10.2025;Freigegeben
5641402870;GL-402870;2;23,80;BSP-U10;06.10.2025;08:05:54;BSP-U02;06.10.2025;Freigegeben
5641454790;GL-454790;2;17,90;BSP-U11;06.10.2025;10:13:09;BSP-U10;08.10.2025;Freigegeben
5641454789;GL-454789;2;7,60;BSP-U11;07.10.2025;11:18:58;BSP-U02;07.10.2025;Freigegeben
5641360150;GL-360150;2;631296,16;BSP-U10;09.10.2025;13:18:48;BSP-U02;09.10.2025;Freigegeben
5641360192;GL-360192;2;273156,96;BSP-U10;09.10.2025;14:45:43;BSP-U02;10.10.2025;Freigegeben
5641360210;GL-360210;2;637792,26;BSP-U10;09.10.2025;14:43:13;BSP-U02;09.10.2025;Freigegeben
5641362441;GL-362441;2;200,00;BSP-U10;09.10.2025;11:05:44;BSP-U02;13.10.2025;Freigegeben
5641362389;GL-362389;2;119457,46;BSP-U10;13.10.2025;14:59:41;BSP-U02;13.10.2025;Freigegeben
5641374759;GL-374759;2;668043,14;BSP-U11;13.10.2025;13:35:15;BSP-U02;13.10.2025;Freigegeben
5641374789;GL-374789;2;915391,00;BSP-U11;13.10.2025;13:41:21;BSP-U10;14.10.2025;Freigegeben
5641454786;GL-454786;3;467,48;BSP-U11;13.10.2025;07:24:41;BSP-U02;14.10.2025;Freigegeben
5641378706;GL-378706;2;318809,88;BSP-U11;14.10.2025;15:42:33;BSP-U02;14.10.2025;Freigegeben
5641378732;GL-378732;2;234679,72;BSP-U11;14.10.2025;16:36:36;BSP-U10;15.10.2025;Freigegeben
5641378705;GL-378705;2;860947,94;BSP-U11;15.10.2025;14:01:45;BSP-U10;17.10.2025;Freigegeben
5641386672;GL-386672;2;821460,76;BSP-U11;16.10.2025;07:52:13;BSP-U10;17.10.2025;Freigegeben
5641454792;GL-454792;2;30,00;BSP-U11;16.10.2025;11:54:55;BSP-U02;17.10.2025;Freigegeben
5641454802;GL-454802;2;10,80;BSP-U11;17.10.2025;09:50:05;BSP-U02;20.10.2025;Freigegeben
5641378729;GL-378729;2;29016,16;BSP-U11;20.10.2025;14:26:26;BSP-U02;20.10.2025;Freigegeben
5641394617;GL-394617;2;361,38;BSP-U11;20.10.2025;16:11:18;BSP-U02;20.10.2025;Freigegeben
5641399585;GL-399585;2;717560,14;BSP-U11;20.10.2025;15:42:18;BSP-U02;22.10.2025;Freigegeben
5641399604;GL-399604;2;878806,80;BSP-U11;20.10.2025;14:43:47;BSP-U02;20.10.2025;Freigegeben
5641405201;GL-405201;2;499903,72;BSP-U11;21.10.2025;16:32:29;BSP-U02;22.10.2025;Freigegeben
5641454805;GL-454805;2;81,02;BSP-U11;21.10.2025;10:15:49;BSP-U02;23.10.2025;Freigegeben
5641454814;GL-454814;2;2000,00;BSP-U11;21.10.2025;10:10:57;BSP-U10;23.10.2025;Freigegeben
5641410128;GL-410128;2;197800,90;BSP-U11;22.10.2025;14:22:20;BSP-U02;23.10.2025;Freigegeben
5641410187;GL-410187;2;89,30;BSP-U11;22.10.2025;17:28:25;BSP-U10;23.10.2025;Freigegeben
5641454807;GL-454807;2;39,98;BSP-U11;22.10.2025;09:16:16;BSP-U02;23.10.2025;Freigegeben
5641402872;GL-402872;2;2000,00;BSP-U10;23.10.2025;10:19:39;BSP-U02;27.10.2025;Freigegeben
5641405200;GL-405200;2;1228710,30;BSP-U11;23.10.2025;12:58:41;BSP-U02;24.10.2025;Freigegeben
5641410127;GL-410127;2;44864,30;BSP-U11;23.10.2025;08:50:30;BSP-U02;23.10.2025;Freigegeben
5641410507;GL-410507;2;719796,54;BSP-U11;23.10.2025;15:38:19;BSP-U10;23.10.2025;Freigegeben
5641421998;GL-421998;2;943675,66;BSP-U10;27.10.2025;15:46:20;BSP-U02;29.10.2025;Freigegeben
5641422003;GL-422003;2;75840,40;BSP-U10;27.10.2025;15:51:54;BSP-U02;28.10.2025;Freigegeben
5641427386;GL-427386;2;336537,70;BSP-U10;27.10.2025;18:33:29;BSP-U02;28.10.2025;Freigegeben
5641454806;GL-454806;2;300,00;BSP-U11;27.10.2025;13:47:31;BSP-U02;29.10.2025;Freigegeben
5641454808;GL-454808;2;19,90;BSP-U11;27.10.2025;15:24:39;BSP-U02;29.10.2025;Freigegeben
5641454811;GL-454811;2;37,40;BSP-U11;27.10.2025;08:54:39;BSP-U10;27.10.2025;Freigegeben
5641428916;GL-428916;2;1245970,24;BSP-U10;29.10.2025;12:26:28;BSP-U02;30.10.2025;Freigegeben
5641427329;GL-427329;2;304851,82;BSP-U10;30.10.2025;09:45:43;BSP-U02;31.10.2025;Freigegeben
5641427360;GL-427360;2;1479802,48;BSP-U10;30.10.2025;10:09:41;BSP-U02;03.11.2025;Freigegeben
5641441738;GL-441738;2;683138,46;BSP-U11;31.10.2025;15:57:41;BSP-U10;03.11.2025;Freigegeben
5641441800;GL-441800;2;405264,56;BSP-U11;03.11.2025;14:31:29;BSP-U10;03.11.2025;Freigegeben
5641450926;GL-450926;2;1741,42;BSP-U02;03.11.2025;15:53:48;BSP-U10;04.11.2025;Freigegeben
5641450931;GL-450931;2;1581,00;BSP-U02;03.11.2025;12:27:42;BSP-U10;04.11.2025;Freigegeben
5641450939;GL-450939;2;73,72;BSP-U02;03.11.2025;12:04:59;BSP-U10;03.11.2025;Freigegeben
5641450941;GL-450941;2;73,72;BSP-U02;03.11.2025;09:13:24;BSP-U10;03.11.2025;Freigegeben
5641450944;GL-450944;2;89,16;BSP-U02;03.11.2025;09:14:04;BSP-U10;05.11.2025;Freigegeben
5641450946;GL-450946;2;224,84;BSP-U02;03.11.2025;10:56:01;BSP-U10;03.11.2025;Freigegeben
5641450948;GL-450948;2;50,60;BSP-U02;03.11.2025;13:34:32;BSP-U10;05.11.2025;Freigegeben
5641450950;GL-450950;2;73,02;BSP-U02;03.11.2025;14:11:11;BSP-U10;03.11.2025;Freigegeben
5641450951;GL-450951;2;73,02;BSP-U02;03.11.2025;14:02:58;BSP-U10;04.11.2025;Freigegeben
5641450954;GL-450954;2;56,00;BSP-U02;03.11.2025;11:24:38;BSP-U10;03.11.2025;Freigegeben
5641450955;GL-450955;2;47,66;BSP-U02;03.11.2025;16:50:20;BSP-U10;04.11.2025;Freigegeben
5641450957;GL-450957;2;187,90;BSP-U02;03.11.2025;10:22:42;BSP-U10;03.11.2025;Freigegeben
5641450959;GL-450959;2;94,78;BSP-U02;03.11.2025;14:59:50;BSP-U10;03.11.2025;Freigegeben
5641450960;GL-450960;2;67,68;BSP-U02;03.11.2025;16:47:29;BSP-U10;04.11.2025;Freigegeben
5641450964;GL-450964;2;157,78;BSP-U02;03.11.2025;15:17:06;BSP-U10;04.11.2025;Freigegeben
5641450969;GL-450969;2;101,12;BSP-U02;03.11.2025;15:16:42;BSP-U10;03.11.2025;Freigegeben
5641450971;GL-450971;2;57,12;BSP-U02;03.11.2025;14:00:18;BSP-U10;04.11.2025;Freigegeben
5641450974;GL-450974;2;132,20;BSP-U02;03.11.2025;09:50:23;BSP-U10;04.11.2025;Freigegeben
5641450977;GL-450977;2;1063,96;BSP-U02;03.11.2025;10:52:59;BSP-U10;04.11.2025;Freigegeben
5641450987;GL-450987;2;20,38;BSP-U02;03.11.2025;16:10:23;BSP-U10;05.11.2025;Freigegeben
5641450990;GL-450990;2;194,54;BSP-U02;03.11.2025;11:19:51;BSP-U10;03.11.2025;Freigegeben
5641450994;GL-450994;2;47,62;BSP-U02;03.11.2025;15:47:30;BSP-U10;03.11.2025;Freigegeben
5641450996;GL-450996;2;147,08;BSP-U02;03.11.2025;11:12:30;BSP-U10;05.11.2025;Freigegeben
5641451012;GL-451012;2;265,70;BSP-U02;03.11.2025;09:48:43;BSP-U10;05.11.2025;Freigegeben
5641451014;GL-451014;2;25,30;BSP-U02;03.11.2025;15:08:02;BSP-U10;03.11.2025;Freigegeben
5641451017;GL-451017;2;86,56;BSP-U02;03.11.2025;15:31:40;BSP-U10;04.11.2025;Freigegeben
5641451020;GL-451020;2;38,34;BSP-U02;03.11.2025;17:51:59;BSP-U10;03.11.2025;Freigegeben
5641451021;GL-451021;2;60,44;BSP-U02;03.11.2025;07:24:18;BSP-U10;04.11.2025;Freigegeben
5641451022;GL-451022;2;52,68;BSP-U02;03.11.2025;15:48:55;BSP-U10;03.11.2025;Freigegeben
5641451023;GL-451023;2;111,50;BSP-U02;03.11.2025;13:00:59;BSP-U10;03.11.2025;Freigegeben
5641451027;GL-451027;2;78,52;BSP-U02;03.11.2025;16:34:12;BSP-U10;03.11.2025;Freigegeben
5641451030;GL-451030;2;44,02;BSP-U02;03.11.2025;16:46:51;BSP-U10;05.11.2025;Freigegeben
5641451031;GL-451031;2;15,14;BSP-U02;03.11.2025;15:08:32;BSP-U10;04.11.2025;Freigegeben
5641451033;GL-451033;2;155,56;BSP-U02;03.11.2025;09:02:40;BSP-U10;03.11.2025;Freigegeben
5641451034;GL-451034;2;128,58;BSP-U02;03.11.2025;09:30:09;BSP-U10;04.11.2025;Freigegeben
5641451035;GL-451035;2;34,56;BSP-U02;03.11.2025;09:21:20;BSP-U10;03.11.2025;Freigegeben
5641451036;GL-451036;2;10,48;BSP-U02;03.11.2025;10:13:02;BSP-U10;04.11.2025;Freigegeben
5641451041;GL-451041;2;42,72;BSP-U02;03.11.2025;09:09:04;BSP-U10;04.11.2025;Freigegeben
5641451044;GL-451044;2;24,48;BSP-U02;03.11.2025;15:41:50;BSP-U10;03.11.2025;Freigegeben
5641451048;GL-451048;2;34,52;BSP-U02;03.11.2025;18:11:06;BSP-U10;05.11.2025;Freigegeben
5641451049;GL-451049;2;64,68;BSP-U02;03.11.2025;10:31:30;BSP-U10;04.11.2025;Freigegeben
5641451051;GL-451051;2;59,40;BSP-U02;03.11.2025;10:20:20;BSP-U10;04.11.2025;Freigegeben
5641451052;GL-451052;2;67,30;BSP-U02;03.11.2025;10:20:22;BSP-U10;04.11.2025;Freigegeben
5641451058;GL-451058;2;184,58;BSP-U02;03.11.2025;16:27:37;BSP-U10;05.11.2025;Freigegeben
5641451060;GL-451060;2;3579,00;BSP-U02;03.11.2025;08:40:22;BSP-U10;04.11.2025;Freigegeben
5641451061;GL-451061;2;77,62;BSP-U02;03.11.2025;15:17:43;BSP-U10;04.11.2025;Freigegeben
5641451062;GL-451062;2;3152,24;BSP-U02;03.11.2025;16:16:23;BSP-U10;05.11.2025;Freigegeben
5641451063;GL-451063;2;140,68;BSP-U02;03.11.2025;08:08:22;BSP-U10;04.11.2025;Freigegeben
5641451069;GL-451069;2;32010,98;BSP-U02;03.11.2025;10:03:44;BSP-U10;05.11.2025;Freigegeben
5641451073;GL-451073;2;153,00;BSP-U02;03.11.2025;17:27:26;BSP-U10;03.11.2025;Freigegeben
5641451075;GL-451075;2;1985,48;BSP-U02;03.11.2025;09:39:56;BSP-U10;04.11.2025;Freigegeben
5641451077;GL-451077;2;1752,50;BSP-U02;03.11.2025;14:13:00;BSP-U10;03.11.2025;Freigegeben
5641451079;GL-451079;2;104,74;BSP-U02;03.11.2025;12:02:31;BSP-U10;05.11.2025;Freigegeben
5641451085;GL-451085;2;639,80;BSP-U02;03.11.2025;11:11:50;BSP-U10;05.11.2025;Freigegeben
5641451086;GL-451086;2;1767,96;BSP-U02;03.11.2025;07:33:46;BSP-U10;04.11.2025;Freigegeben
5641451087;GL-451087;2;5867,86;BSP-U02;03.11.2025;14:54:09;BSP-U10;05.11.2025;Freigegeben
5641451088;GL-451088;2;91,64;BSP-U02;03.11.2025;12:04:51;BSP-U10;03.11.2025;Freigegeben
5641451093;GL-451093;2;3717,66;BSP-U02;03.11.2025;09:26:47;BSP-U10;03.11.2025;Freigegeben
5641451094;GL-451094;2;70,74;BSP-U02;03.11.2025;10:27:33;BSP-U10;03.11.2025;Freigegeben
5641451097;GL-451097;2;75407,34;BSP-U02;03.11.2025;12:13:20;BSP-U10;04.11.2025;Freigegeben
5641451108;GL-451108;2;171,48;BSP-U02;03.11.2025;18:05:53;BSP-U10;03.11.2025;Freigegeben
5641451109;GL-451109;2;212,46;BSP-U02;03.11.2025;10:30:23;BSP-U10;04.11.2025;Freigegeben
5641451110;GL-451110;2;4197,12;BSP-U02;03.11.2025;15:47:19;BSP-U10;04.11.2025;Freigegeben
5641451112;GL-451112;2;103,56;BSP-U02;03.11.2025;15:31:21;BSP-U10;04.11.2025;Freigegeben
5641451113;GL-451113;2;25846,90;BSP-U02;03.11.2025;12:16:07;BSP-U10;04.11.2025;Freigegeben
5641454585;GL-454585;2;367394,84;BSP-U11;03.11.2025;10:53:45;BSP-U02;03.11.2025;Freigegeben
5641454586;GL-454586;2;702250,78;BSP-U11;03.11.2025;07:24:11;BSP-U02;03.11.2025;Freigegeben
5641456312;GL-456312;2;38070,00;BSP-U10;03.11.2025;08:13:54;BSP-U02;03.11.2025;Freigegeben
5641457221;GL-457221;2;28,66;BSP-U02;03.11.2025;10:30:28;BSP-U10;03.11.2025;Freigegeben
5641457225;GL-457225;2;4543,02;BSP-U02;03.11.2025;18:36:00;BSP-U10;05.11.2025;Freigegeben
5641457228;GL-457228;2;77,78;BSP-U02;03.11.2025;15:00:43;BSP-U10;03.11.2025;Freigegeben
5641457230;GL-457230;2;36,22;BSP-U02;03.11.2025;17:09:00;BSP-U10;03.11.2025;Freigegeben
5641457232;GL-457232;2;14731,12;BSP-U02;03.11.2025;14:31:26;BSP-U10;04.11.2025;Freigegeben
5641457237;GL-457237;2;21,76;BSP-U02;03.11.2025;08:58:14;BSP-U10;04.11.2025;Freigegeben
5641457241;GL-457241;2;2070,88;BSP-U02;03.11.2025;13:41:04;BSP-U10;05.11.2025;Freigegeben
5641457243;GL-457243;2;1732,58;BSP-U02;03.11.2025;14:58:56;BSP-U10;03.11.2025;Freigegeben
5641457244;GL-457244;2;91,64;BSP-U02;03.11.2025;13:22:45;BSP-U10;04.11.2025;Freigegeben
5641457246;GL-457246;2;1767,96;BSP-U02;03.11.2025;10:37:36;BSP-U10;03.11.2025;Freigegeben
5641457248;GL-457248;2;655,52;BSP-U02;03.11.2025;10:31:17;BSP-U10;04.11.2025;Freigegeben
5641457249;GL-457249;2;355,60;BSP-U02;03.11.2025;14:58:20;BSP-U10;04.11.2025;Freigegeben
5641457250;GL-457250;2;35,90;BSP-U02;03.11.2025;10:30:22;BSP-U10;05.11.2025;Freigegeben
5641457254;GL-457254;2;2826,78;BSP-U02;03.11.2025;11:57:08;BSP-U10;03.11.2025;Freigegeben
5641457255;GL-457255;2;1752,50;BSP-U02;03.11.2025;11:18:39;BSP-U10;05.11.2025;Freigegeben
5641457256;GL-457256;2;296,94;BSP-U02;03.11.2025;12:03:42;BSP-U10;04.11.2025;Freigegeben
5641457257;GL-457257;2;1985,48;BSP-U02;03.11.2025;16:04:03;BSP-U10;03.11.2025;Freigegeben
5641457258;GL-457258;2;397,38;BSP-U02;03.11.2025;18:36:11;BSP-U10;03.11.2025;Freigegeben
5641457261;GL-457261;2;712,32;BSP-U02;03.11.2025;09:13:15;BSP-U10;05.11.2025;Freigegeben
5641457262;GL-457262;2;3165,60;BSP-U02;03.11.2025;15:16:13;BSP-U10;03.11.2025;Freigegeben
5641457263;GL-457263;2;107,44;BSP-U02;03.11.2025;15:01:32;BSP-U10;04.11.2025;Freigegeben
5641457264;GL-457264;2;32010,98;BSP-U02;03.11.2025;07:24:21;BSP-U10;03.11.2025;Freigegeben
5641457265;GL-457265;2;3395,44;BSP-U02;03.11.2025;16:18:55;BSP-U10;05.11.2025;Freigegeben
5641457267;GL-457267;2;301,76;BSP-U02;03.11.2025;07:51:39;BSP-U10;03.11.2025;Freigegeben
5641457275;GL-457275;2;11654,16;BSP-U02;03.11.2025;14:17:15;BSP-U10;05.11.2025;Freigegeben
5641457276;GL-457276;2;206,76;BSP-U02;03.11.2025;14:37:54;BSP-U10;04.11.2025;Freigegeben
5641457280;GL-457280;2;67,30;BSP-U02;03.11.2025;15:41:36;BSP-U10;05.11.2025;Freigegeben
5641457282;GL-457282;2;31,22;BSP-U02;03.11.2025;14:41:17;BSP-U10;05.11.2025;Freigegeben
5641457283;GL-457283;2;64,68;BSP-U02;03.11.2025;16:53:14;BSP-U10;04.11.2025;Freigegeben
5641457288;GL-457288;2;24,48;BSP-U02;03.11.2025;07:27:02;BSP-U10;05.11.2025;Freigegeben
5641457289;GL-457289;2;360,72;BSP-U02;03.11.2025;12:05:19;BSP-U10;05.11.2025;Freigegeben
5641457292;GL-457292;2;211,80;BSP-U02;03.11.2025;09:55:05;BSP-U10;03.11.2025;Freigegeben
5641457293;GL-457293;2;25,50;BSP-U02;03.11.2025;10:21:56;BSP-U10;03.11.2025;Freigegeben
5641457294;GL-457294;2;22,18;BSP-U02;03.11.2025;12:35:36;BSP-U10;03.11.2025;Freigegeben
5641457295;GL-457295;2;10,48;BSP-U02;03.11.2025;14:04:37;BSP-U10;03.11.2025;Freigegeben
5641457296;GL-457296;2;34,56;BSP-U02;03.11.2025;17:13:36;BSP-U10;05.11.2025;Freigegeben
5641457304;GL-457304;2;40,00;BSP-U02;03.11.2025;17:14:27;BSP-U10;04.11.2025;Freigegeben
5641457310;GL-457310;2;60,44;BSP-U02;03.11.2025;16:58:26;BSP-U10;04.11.2025;Freigegeben
5641457311;GL-457311;2;38,34;BSP-U02;03.11.2025;10:41:09;BSP-U10;03.11.2025;Freigegeben
5641457313;GL-457313;2;55,46;BSP-U02;03.11.2025;14:39:40;BSP-U10;05.11.2025;Freigegeben
5641457317;GL-457317;2;25,30;BSP-U02;03.11.2025;17:31:40;BSP-U10;03.11.2025;Freigegeben
5641457320;GL-457320;2;265,70;BSP-U02;03.11.2025;11:23:24;BSP-U10;04.11.2025;Freigegeben
5641457331;GL-457331;2;2152,92;BSP-U02;03.11.2025;15:38:03;BSP-U10;03.11.2025;Freigegeben
5641457335;GL-457335;2;147,08;BSP-U02;03.11.2025;10:27:56;BSP-U10;03.11.2025;Freigegeben
5641457338;GL-457338;2;47,62;BSP-U02;03.11.2025;15:04:02;BSP-U10;04.11.2025;Freigegeben
5641457343;GL-457343;2;479,96;BSP-U02;03.11.2025;15:08:54;BSP-U10;03.11.2025;Freigegeben
5641457347;GL-457347;2;131,84;BSP-U02;03.11.2025;13:26:41;BSP-U10;03.11.2025;Freigegeben
5641457349;GL-457349;2;145,50;BSP-U02;03.11.2025;16:17:02;BSP-U10;04.11.2025;Freigegeben
5641457352;GL-457352;2;20,38;BSP-U02;03.11.2025;11:03:49;BSP-U10;05.11.2025;Freigegeben
