BUCHUNGSNUMMER;SACHKONTO;BUCHUNGSDATUM;AENDERUNGSART;BENUTZER;GEAENDERT_AM;GEAENDERT_UM;BEMERKUNG;FESTSCHREIBUNG_VOR_AENDERUNG
5664315220;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315168;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315144;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315224;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315166;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315186;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315196;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315180;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314956;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315172;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314952;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315176;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314964;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315214;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315204;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314932;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315218;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314942;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315202;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314936;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314924;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314940;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315178;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315146;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314934;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314960;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315174;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315200;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315194;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315210;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315198;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314920;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314916;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315216;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314930;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315164;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315156;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314928;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314910;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314908;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315158;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314918;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315182;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314962;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314914;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315160;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315184;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314912;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315162;440020-BSP-802236----10--BSP|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314899;448020-XGSFPRM30 140-802236---XPS-10--XGSFPRM30 140|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314901;448020-XGSFTOP30 030-802236---XPS-10--XGSFTOP30 030|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314903;448020-XGSFTOP30 040-802236---XPS-10--XGSFTOP30 040|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314905;448020-XGSFTOP30 050-802236---XPS-10--XGSFTOP30 050|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314907;448020-XGSFTOP30 060-802236---XPS-10--XGSFTOP30 060|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314909;448020-XGSFTOP30 080 _G-802236---XPS-10--XGSFTOP30 080 _G|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314911;448020-XGSFTOP30 100 _G-802236---XPS-10--XGSFTOP30 100 _G|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314913;448020-XGSFTOP30 120 _G-802236---XPS-10--XGSFTOP30 120 _G|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314915;448020-XGSFTOP30 140 _G-802236---XPS-10--XGSFTOP30 140 _G|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314917;448020-XGSFTOP30 160 _G-802236---XPS-10--XGSFTOP30 160 _G|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314919;448020-XGSFTOP30 200-802236---XPS-10--XGSFTOP30 200|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314921;448020-XGSFTOP30TB 180 _G-802236---XPS-10--XGSFTOP30TB 180 _G|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314923;448020-XGSFTOP30TB 200 _G-802236---XPS-10--XGSFTOP30TB 200 _G|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314927;448020-XGSFTOP30TB 260-802236---XPS-10--XGSFTOP30TB 260|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314929;448020-XGSFTOP50 080-802236---XPS-10--XGSFTOP50 080|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314931;448020-XGSFTOP50 100-802236---XPS-10--XGSFTOP50 100|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314933;448020-XGSFTOP50 120-802236---XPS-10--XGSFTOP50 120|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314935;448020-XGSFTOP50 140-802236---XPS-10--XGSFTOP50 140|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314937;448020-XGSFTOP70 100-802236---XPS-10--XGSFTOP70 100|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314941;448020-XGSFTOP70 140-802236---XPS-10--XGSFTOP70 140|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314945;448020-XPGKPLUS 180-802236---XPS-10--XPGKPLUS 180|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314947;448020-XPGKTOP 020-802236---XPS-10--XPGKTOP 020|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314949;448020-XPGKTOP 030-802236---XPS-10--XPGKTOP 030|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314951;448020-XPGKTOP 040-802236---XPS-10--XPGKTOP 040|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314953;448020-XPGKTOP 050-802236---XPS-10--XPGKTOP 050|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314955;448020-XPGKTOP 060-802236---XPS-10--XPGKTOP 060|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314957;448020-XPGKTOP 080-802236---XPS-10--XPGKTOP 080|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314959;448020-XPGKTOP 100-802236---XPS-10--XPGKTOP 100|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314961;448020-XPGKTOP 120-802236---XPS-10--XPGKTOP 120|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314963;448020-XPGKTOP 140-802236---XPS-10--XPGKTOP 140|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314965;448020-XPGKTOP 160-802236---XPS-10--XPGKTOP 160|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664314967;448020-XPGKTOPTB 200-802236---XPS-10--XPGKTOPTB 200|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315141;440020-XGGKTOP20 020-802236---XPS-10--XGGKTOP20 020|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315145;440020-XGGKTOP30 060-802236---XPS-10--XGGKTOP30 060|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315147;440020-XGSFPLUS30 120-802236---XPS-10--XGSFPLUS30 120|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315149;440020-XGSFTOP30 030-802236---XPS-10--XGSFTOP30 030|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315151;440020-XGSFTOP30 040-802236---XPS-10--XGSFTOP30 040|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315153;440020-XGSFTOP30 050-802236---XPS-10--XGSFTOP30 050|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315155;440020-XGSFTOP30 060-802236---XPS-10--XGSFTOP30 060|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315157;440020-XGSFTOP30 080 _G-802236---XPS-10--XGSFTOP30 080 _G|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315159;440020-XGSFTOP30 100 _G-802236---XPS-10--XGSFTOP30 100 _G|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315161;440020-XGSFTOP30 120 _G-802236---XPS-10--XGSFTOP30 120 _G|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315163;440020-XGSFTOP30 140 _G-802236---XPS-10--XGSFTOP30 140 _G|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315165;440020-XGSFTOP30 160 _G-802236---XPS-10--XGSFTOP30 160 _G|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315167;440020-XGSFTOP30 180-802236---XPS-10--XGSFTOP30 180|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315169;440020-XGSFTOP30 200-802236---XPS-10--XGSFTOP30 200|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315171;440020-XGSFTOP30TB 140-802236---XPS-10--XGSFTOP30TB 140|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315173;440020-XGSFTOP30TB 200 _G-802236---XPS-10--XGSFTOP30TB 200 _G|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315175;440020-XGSFTOP30TB 220 _G-802236---XPS-10--XGSFTOP30TB 220 _G|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315177;440020-XGSFTOP30TB 240 _G-802236---XPS-10--XGSFTOP30TB 240 _G|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315179;440020-XGSFTOP50 080-802236---XPS-10--XGSFTOP50 080|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315181;440020-XGSFTOP50 100-802236---XPS-10--XGSFTOP50 100|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315183;440020-XGSFTOP50 120-802236---XPS-10--XGSFTOP50 120|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315185;440020-XGSFTOP50 160-802236---XPS-10--XGSFTOP50 160|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315189;440020-XGSFTOP70 060-802236---XPS-10--XGSFTOP70 060|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315191;440020-XGSFTOP70 080-802236---XPS-10--XGSFTOP70 080|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315193;440020-XGSFTOP70 100-802236---XPS-10--XGSFTOP70 100|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315195;440020-XGSFTOP70 120-802236---XPS-10--XGSFTOP70 120|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315197;440020-XGSFTOP70 140-802236---XPS-10--XGSFTOP70 140|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315199;440020-XGSFTOP70 200-802236---XPS-10--XGSFTOP70 200|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5664315201;440020-XPGKTOP 020-802236---XPS-10--XPGKTOP 020|10|802236|-|-;31.12.2025;Stornobuchung (Generalstorno);BSP-U10;05.01.2026;08:00:44;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
